image_id,text,len_words,text_lower,avg_img,width_img,height_img,tirets,ponctuation,top_100
c06-091-03-07,to,2,to,221.9304659498208,60,93,False,True,True
c06-091-03-09,like,4,like,221.7860576923077,148,104,False,True,True
c06-091-03-10,an,2,an,200.35484693877552,80,49,False,True,True
c06-091-04-03,out,3,out,228.07904761904763,140,90,False,True,True
c06-091-04-04,on,2,on,201.54926560587518,76,43,False,True,True
c06-091-04-05,the,3,the,218.63157251161653,87,94,False,True,True
c06-091-04-06,man,3,man,212.55446009389672,142,45,False,True,True
c06-091-04-07,who,3,who,222.36672727272727,125,88,False,True,True
c06-091-04-08,has,3,has,224.54114029255317,128,94,False,True,True
c06-091-04-09,so,2,so,213.1903409090909,88,40,False,True,True
c06-091-05-01,to,2,to,231.70151785714282,100,112,False,True,True
c06-091-05-03,an,2,an,208.54480570975414,97,52,False,True,True
c06-091-05-06,of,2,of,231.85240798388574,127,129,False,True,True
c06-091-05-07,her,3,her,228.0239139973673,129,106,False,True,True
c06-095-00-02,'s,2,'s,230.61490384615382,64,65,False,True,True
c06-095-00-04,I,1,i,232.41326259946948,58,65,False,True,True
c06-095-00-06,into,4,into,229.73190789473685,152,60,False,True,True
c06-095-00-07,all,3,all,224.28985001743985,94,61,False,True,True
c06-095-00-08,this,4,this,226.82708994708995,150,63,False,True,True
c06-095-01-01,He,2,he,222.32463768115943,90,69,False,True,True
c06-095-01-02,'s,2,'s,229.4492790285859,59,67,False,True,True
c06-095-01-04,to,2,to,219.00141671726368,81,61,False,True,True
c06-095-01-05,be,2,be,222.48164392462638,108,57,False,True,True
c06-095-02-00,the,3,the,224.01142017186797,134,66,False,True,True
c06-095-02-03,of,2,of,234.1791213768116,96,92,False,True,True
c06-095-02-04,the,3,the,228.02696078431373,144,68,False,True,True
c06-095-03-02,as,2,as,222.90490196078431,102,50,False,True,True
c06-095-03-03,they,4,they,237.6147301388454,186,103,False,True,True
c06-095-03-06,to,2,to,219.1393866985265,81,62,False,True,True
c06-095-04-02,of,2,of,228.21875,96,95,False,True,True
c06-095-04-04,man,3,man,218.36046783625733,190,45,False,True,True
c06-095-05-02,can,3,can,212.98689458689458,156,45,False,True,True
c06-095-05-03,he,2,he,219.64054336468132,99,58,False,True,True
c06-095-05-09,Mr.,3,mr.,227.11987767584094,109,90,False,True,True
c06-095-06-01,can,3,can,220.47278911564624,144,49,False,True,True
c06-095-06-03,one,3,one,217.76471334348045,146,54,False,True,True
c06-095-06-04,more,4,more,219.71174757281554,206,50,False,True,True
c06-095-06-06,than,4,than,224.25824175824172,182,68,False,True,True
c06-095-06-07,the,3,the,216.96180299680668,138,59,False,True,True
c06-100-00-01,all,3,all,203.5610649731314,89,46,False,True,True
c06-100-00-03,as,2,as,207.5041478129713,68,39,False,True,True
c06-100-00-04,you,3,you,222.0174203113417,142,57,False,True,True
c06-100-00-06,it,2,it,217.67094017094016,65,54,False,True,True
c06-100-00-07,will,4,will,215.47714285714287,140,55,False,True,True
c06-100-00-09,with,4,with,220.6331396756233,153,54,False,True,True
c06-100-00-10,the,3,the,212.43276190476192,105,50,False,True,True
c06-100-01-04,and,3,and,213.43837398373987,150,41,False,True,True
c06-100-02-04,with,4,with,214.82930125692658,151,49,False,True,True
c06-100-02-05,the,3,the,209.63598047914815,92,49,False,True,True
c06-100-03-02,(,1,(,215.49534161490683,28,46,False,True,True
c06-100-03-03,to,2,to,205.97236363636364,55,50,False,True,True
c06-100-03-06,I,1,i,215.38075801749272,35,49,False,True,True
c06-100-03-09,he,2,he,219.39480061687595,89,51,False,True,True
c06-100-03-10,is,2,is,222.9791102514506,47,55,False,True,True
c06-100-04-00,in,2,in,223.80244444444443,75,60,False,True,True
c06-100-04-03,),1,),219.0468836183122,37,49,False,True,True
c06-100-04-10,who,3,who,222.6193154427125,127,49,False,True,True
c06-100-05-01,up,2,up,209.320987654321,81,49,False,True,True
c06-100-05-02,as,2,as,190.6060606060606,60,33,False,True,True
c06-100-05-03,the,3,the,209.93964394268346,94,49,False,True,True
c06-100-05-06,in,2,in,219.48611111111111,60,54,False,True,True
c06-100-05-07,all,3,all,197.42153846153846,100,39,False,True,True
c06-100-05-08,the,3,the,211.06353695324285,102,52,False,True,True
c06-100-06-05,(,1,(,218.6284210526316,25,38,False,True,True
c06-100-06-09,the,3,the,213.35227722772282,101,50,False,True,True
c06-100-07-01,),1,),222.18067226890759,34,49,False,True,True
c06-100-07-03,is,2,is,221.5082034454471,46,53,False,True,True
c06-100-07-06,an,2,an,200.42993197278912,98,30,False,True,True
c06-103-00-02,(,1,(,232.73460410557186,44,155,False,True,True
c06-103-00-04,),1,),225.69434102755025,34,158,False,True,True
c06-103-01-00,is,2,is,219.35883052864185,53,111,False,True,True
c06-103-01-02,a,1,a,207.62186940966012,52,86,False,True,True
c06-103-01-04,of,2,of,235.2147852147852,110,182,False,True,True
c06-103-02-00,but,3,but,224.91535947712413,170,144,False,True,True
c06-103-02-03,an,2,an,218.81638198757764,112,92,False,True,True
c06-103-03-01,have,4,have,233.1555086818293,232,141,False,True,True
c06-103-03-02,to,2,to,224.5290058778431,91,129,False,True,True
c06-103-03-04,a,1,a,213.7691453940067,53,85,False,True,True
c06-103-04-01,that,4,that,225.08951415125603,214,141,False,True,True
c06-103-04-02,the,3,the,223.62422848165193,133,134,False,True,True
c06-103-04-04,about,5,about,222.41851441241684,264,123,False,True,True
c06-103-05-01,(,1,(,230.39803921568625,50,153,False,True,True
c06-103-05-02,what,4,what,230.92970644379096,273,142,False,True,True
c06-103-05-04,would,5,would,231.94234129295282,303,136,False,True,True
c06-103-05-05,they,4,they,234.48617347564715,209,195,False,True,True
c06-103-06-00,about,5,about,226.88044831880453,110,146,False,True,True
c06-103-06-01,with,4,with,227.16930012881062,170,137,False,True,True
c06-103-06-02,an,2,an,225.8596245446904,166,129,False,True,True
c06-103-06-05,),1,),217.71511363636364,100,88,False,True,True
c06-103-06-06,are,3,are,213.2068181818182,44,70,False,True,True
c06-103-06-07,of,2,of,230.18488023952094,80,167,False,True,True
c06-103-06-08,the,3,the,229.1529199277544,151,132,False,True,True
c06-103-07-02,and,3,and,226.14258793969847,199,120,False,True,True
c06-103-07-03,not,3,not,229.2080797231173,147,114,False,True,True
c06-103-07-04,the,3,the,222.59803806390977,133,128,False,True,True
c06-103-08-02,This,4,this,221.78482764073368,186,136,False,True,True
c06-103-08-03,has,3,has,230.08761435608727,203,140,False,True,True
c06-103-08-04,only,4,only,230.8788863718441,213,143,False,True,True
c06-103-08-05,one,3,one,220.0257020757021,182,90,False,True,True
c06-103-09-00,that,4,that,227.3532900898401,227,127,False,True,True
c06-103-09-01,of,2,of,232.04224806201555,105,172,False,True,True
c06-103-09-02,the,3,the,225.10474283569016,131,122,False,True,True
c06-103-09-04,of,2,of,232.78429616360648,87,231,False,True,True
c06-103-09-05,a,1,a,234.3693861280893,106,213,False,True,True
c06-106-00-00,The,3,the,219.92621086432968,202,74,False,True,True
c06-106-00-02,is,2,is,217.9189189189189,74,60,False,True,True
c06-106-00-03,a,1,a,186.8268849206349,63,32,False,True,True
c06-106-00-05,(,1,(,211.46484375,24,96,False,True,True
c06-106-01-01,of,2,of,218.26968526968528,111,77,False,True,True
c06-106-01-04,for,3,for,232.7227258898692,173,95,False,True,True
c06-106-02-05,has,3,has,223.81250847917514,189,78,False,True,True
c06-106-02-07,a,1,a,193.38186813186815,56,39,False,True,True
c06-106-03-01,in,2,in,232.1774891774892,99,70,False,True,True
c06-106-04-04,and,3,and,209.36399634480657,67,49,False,True,True
c06-106-04-05,more,4,more,208.3198085726176,267,36,False,True,True
c06-106-05-02,than,4,than,222.35601467175687,183,73,False,True,True
c06-106-05-03,the,3,the,218.2742063492064,140,72,False,True,True
c06-106-05-05,(,1,(,214.0575035063113,23,93,False,True,True
c06-106-05-06,as,2,as,189.9191813172396,103,37,False,True,True
c06-106-05-07,she,3,she,214.20613496932515,163,65,False,True,True
c06-106-06-02,her,3,her,224.17087967644085,172,69,False,True,True
c06-106-06-03,),1,),221.9052631578947,25,114,False,True,True
c06-106-06-06,to,2,to,217.54313156940918,89,62,False,True,True
c06-106-06-07,have,4,have,223.94401577020562,265,67,False,True,True
c06-106-06-08,the,3,the,216.5540427314621,124,77,False,True,True
c06-106-07-03,And,3,and,216.7012857142857,200,70,False,True,True
c06-106-07-04,she,3,she,218.57219338092148,184,67,False,True,True
c06-106-07-05,has,3,has,219.98078875439282,197,65,False,True,True
c06-106-08-00,the,3,the,211.10421888053463,126,76,False,True,True
c06-106-08-02,(,1,(,204.60798460798458,21,99,False,True,True
c06-106-08-05,),1,),182.38285714285718,14,25,False,True,True
c06-106-08-07,who,3,who,222.38931209602958,114,76,False,True,True
c06-106-09-00,is,2,is,223.81957302097112,67,79,False,True,True
c06-106-09-01,an,2,an,203.8871083472853,113,37,False,True,True
c06-106-09-04,of,2,of,219.41998626373626,84,104,False,True,True
c06-106-09-05,her,3,her,223.10778443113773,167,78,False,True,True
c06-106-10-03,to,2,to,221.05759316541463,93,73,False,True,True
c06-106-10-04,be,2,be,214.58524904214556,108,58,False,True,True
c06-111-00-00,This,4,this,231.67882744495648,168,93,False,True,True
c06-111-00-02,of,2,of,236.15584977500862,107,108,False,True,True
c06-111-00-05,for,3,for,232.61089619600259,94,99,False,True,True
c06-111-00-06,some,4,some,219.09698590179875,187,44,False,True,True
c06-111-01-04,It,2,it,221.22245322245323,39,74,False,True,True
c06-111-01-07,it,2,it,222.3127326880119,34,79,False,True,True
c06-111-01-09,But,3,but,227.12405303030303,132,80,False,True,True
c06-111-02-00,The,3,the,226.72161172161168,117,77,False,True,True
c06-111-02-02,is,2,is,223.8559377027904,46,67,False,True,True
c06-111-02-03,not,3,not,223.45668976545846,112,67,False,True,True
c06-111-02-05,a,1,a,224.78200692041526,51,51,False,True,True
c06-111-02-07,of,2,of,231.42620065375908,82,97,False,True,True
c06-111-03-00,time,4,time,229.28642384105962,151,80,False,True,True
c06-111-03-04,from,4,from,236.9745505739658,171,108,False,True,True
c06-111-03-05,it,2,it,229.99634502923976,54,76,False,True,True
c06-111-03-06,that,4,that,229.6826265389877,136,86,False,True,True
c06-111-03-07,in,2,in,230.95582417582418,65,70,False,True,True
c06-111-03-08,the,3,the,226.8202201933405,98,76,False,True,True
c06-111-03-10,of,2,of,233.7280550774527,83,98,False,True,True
c06-111-04-02,to,2,to,229.6458398744113,91,70,False,True,True
c06-111-04-03,some,4,some,219.74451164874554,186,48,False,True,True
c06-111-05-00,the,3,the,226.00204204204204,111,75,False,True,True
c06-111-05-05,to,2,to,229.9219245174301,89,78,False,True,True
c06-111-05-06,be,2,be,223.28911764705882,85,80,False,True,True
c06-111-06-01,and,3,and,225.69253039953682,157,55,False,True,True
c06-111-06-02,is,2,is,224.68383543893745,49,63,False,True,True
c06-111-06-03,now,3,now,225.06647398843933,173,52,False,True,True
c06-111-06-05,as,2,as,218.7772277227723,101,46,False,True,True
c06-116-00-03,the,3,the,220.559509202454,163,55,False,True,True
c06-116-01-00,and,3,and,223.9911671447984,179,74,False,True,True
c06-116-01-04,is,2,is,231.08256302521008,68,70,False,True,True
c06-116-01-07,for,3,for,226.55614973262038,132,68,False,True,True
c06-116-02-00,a,1,a,196.6122320302648,61,52,False,True,True
c06-116-02-03,And,3,and,221.8212729536259,189,68,False,True,True
c06-116-02-06,is,2,is,225.24481488660592,67,77,False,True,True
c06-116-02-07,a,1,a,192.41026785714286,64,35,False,True,True
c06-116-03-01,in,2,in,230.8349218452154,86,61,False,True,True
c06-116-03-04,of,2,of,227.09393208760295,126,79,False,True,True
c06-116-03-05,the,3,the,222.9617996604414,171,62,False,True,True
c06-116-04-01,to,2,to,211.62675521821632,85,62,False,True,True
c06-116-04-02,the,3,the,216.66335126357453,167,59,False,True,True
c06-116-04-04,she,3,she,223.71794425087108,164,70,False,True,True
c06-116-04-05,was,3,was,212.89281196089703,185,47,False,True,True
c06-116-05-01,of,2,of,215.55273321449792,102,66,False,True,True
c06-116-05-02,the,3,the,219.917205957884,165,59,False,True,True
c06-116-05-06,at,2,at,211.0374490174268,93,58,False,True,True
c06-116-06-00,her,3,her,224.2799812030075,152,70,False,True,True
c06-116-06-05,me,2,me,199.8402388951101,141,38,False,True,True
c06-116-06-06,so,2,so,199.3229441380964,97,43,False,True,True
c06-116-06-07,was,3,was,209.4985614960441,194,43,False,True,True
c06-116-06-08,I,1,i,187.4880319148936,16,47,False,True,True
c06-116-07-02,(,1,(,224.92123287671237,32,73,False,True,True
c06-116-07-03,The,3,the,222.36368778280544,170,52,False,True,True
c06-116-07-05,),1,),215.14478114478115,27,77,False,True,True
c06-116-08-00,is,2,is,222.53392658509452,62,58,False,True,True
c06-116-08-01,an,2,an,213.88642710854592,131,41,False,True,True
c06-116-08-04,in,2,in,238.57246376811597,92,69,False,True,True
c06-116-09-01,by,2,by,231.43115234375,128,80,False,True,True
c06-116-09-02,the,3,the,225.57002481389577,155,65,False,True,True
c06-116-09-04,man,3,man,208.66731745411946,197,39,False,True,True
c06-128-00-01,a,1,a,211.76563380281692,50,71,False,True,True
c06-128-00-04,in,2,in,234.1074930852401,97,82,False,True,True
c06-128-00-06,in,2,in,234.7949380165289,88,88,False,True,True
c06-128-00-07,the,3,the,227.43269594134983,131,101,False,True,True
c06-128-01-03,the,3,the,225.50129198966408,135,86,False,True,True
c06-128-02-01,into,4,into,232.81485835194542,181,94,False,True,True
c06-128-02-02,the,3,the,224.16961489631825,139,85,False,True,True
c06-128-02-05,to,2,to,222.58439024390245,75,82,False,True,True
c06-128-02-07,that,4,that,218.8164029154902,157,97,False,True,True
c06-128-03-03,was,3,was,222.7720611916264,180,69,False,True,True
c06-128-04-01,over,4,over,224.1142439431913,189,76,False,True,True
c06-128-04-02,the,3,the,230.00059370670888,163,93,False,True,True
c06-128-04-05,she,3,she,225.327240660574,154,81,False,True,True
c06-128-05-00,that,4,that,220.29041330398633,174,94,False,True,True
c06-128-05-01,there,5,there,225.43947368421055,220,95,False,True,True
c06-128-05-02,was,3,was,218.54893790849675,170,72,False,True,True
c06-128-05-03,no,2,no,223.7844527363184,120,67,False,True,True
c06-128-05-05,of,2,of,229.62828947368425,88,114,False,True,True
c06-128-06-02,out,3,out,228.629765795207,153,96,False,True,True
c06-128-06-03,her,3,her,225.75618961352657,138,96,False,True,True
c06-128-06-06,and,3,and,224.4464457831325,200,83,False,True,True
c06-128-07-02,A,1,a,221.16145281018024,46,82,False,True,True
c06-128-07-06,the,3,the,224.46581059390044,140,89,False,True,True
c06-128-08-01,a,1,a,221.42546583850933,56,69,False,True,True
c06-128-08-05,told,4,told,227.7801953336951,194,95,False,True,True
c06-128-08-06,his,3,his,227.83585858585857,132,102,False,True,True
c06-138-00-00,The,3,the,234.82396449704143,169,148,False,True,True
c06-138-00-05,of,2,of,241.7595861585223,182,188,False,True,True
c06-138-00-06,its,3,its,230.43162960504483,92,131,False,True,True
c06-138-01-01,all,3,all,220.11290322580646,113,124,False,True,True
c06-138-01-02,the,3,the,227.52125635921257,165,137,False,True,True
c06-138-01-03,more,4,more,224.70695586507804,236,101,False,True,True
c06-138-02-01,up,2,up,226.82717693376563,127,136,False,True,True
c06-138-02-02,not,3,not,233.3674424596359,164,142,False,True,True
c06-138-02-03,only,4,only,237.83771043771043,198,195,False,True,True
c06-138-02-04,the,3,the,228.6359153666846,169,132,False,True,True
c06-138-03-00,of,2,of,236.7742165242165,108,195,False,True,True
c06-138-03-01,the,3,the,229.82930588928684,161,137,False,True,True
c06-138-03-05,which,5,which,231.99588556579482,299,139,False,True,True
c06-138-04-01,on,2,on,219.77225319187198,134,83,False,True,True
c06-138-04-02,to,2,to,221.57357057177128,82,122,False,True,True
c06-138-04-03,the,3,the,225.40697137580796,152,114,False,True,True
c06-138-05-03,of,2,of,237.4969277637218,107,181,False,True,True
c06-138-05-04,a,1,a,216.53199365415128,61,93,False,True,True
c06-138-07-04,but,3,but,220.9479533143464,141,127,False,True,True
c06-138-08-00,to,2,to,220.39562374245472,84,142,False,True,True
c06-138-08-01,the,3,the,223.19061681618095,131,137,False,True,True
c06-138-09-00,and,3,and,223.40342546369573,191,129,False,True,True
c06-138-09-02,of,2,of,236.17310123504814,113,182,False,True,True
c06-138-09-03,that,4,that,222.978265184597,229,132,False,True,True
d01-016-00-00,The,3,the,216.96101364522414,57,63,False,True,True
d01-016-00-02,said,4,said,233.96122878731572,117,69,False,True,True
d01-016-00-03,that,4,that,227.93932995495499,96,74,False,True,True
d01-016-00-04,the,3,the,207.6500857632933,53,55,False,True,True
d01-016-00-06,which,5,which,237.30615500093828,146,73,False,True,True
d01-016-00-08,from,4,from,229.17666345226613,85,61,False,True,True
d01-016-00-09,the,3,the,215.674,50,60,False,True,True
d01-016-00-11,with,4,with,226.078007518797,114,56,False,True,True
d01-016-01-00,the,3,the,204.43980848153214,43,68,False,True,True
d01-016-01-02,can,3,can,181.57268424611226,87,17,False,True,True
d01-016-01-03,be,2,be,214.9381132075472,53,50,False,True,True
d01-016-01-06,by,2,by,226.032,50,90,False,True,True
d01-016-01-10,to,2,to,210.0979020979021,39,55,False,True,True
d01-016-01-11,the,3,the,215.2279220779221,55,56,False,True,True
d01-016-01-12,time,4,time,227.40727459016392,96,61,False,True,True
d01-016-01-13,and,3,and,231.38754503345345,116,67,False,True,True
d01-016-02-01,and,3,and,231.97302476415092,106,64,False,True,True
